duration_seconds,packet_count,total_bytes,bytes_per_sec,packets_per_sec,syn_count,ack_count,fin_count,rst_count,syn_ack_ratio,rst_ratio,Label
1.2290416443750147,23,2712,868.5865688261883,2.1211926153304144,1,39,0,0,0.2352590336065144,0.004397854325149342,BENIGN
1.1435243913936628,17,4707,332.4432943280684,1.258470740980718,2,37,1,0,0.16775243962395178,0.031702622858986555,BENIGN
4.492045510753487,33,3600,1750.078900000194,7.315939000358999,2,23,1,0,0.22144138104642822,0.00509768543273284,BENIGN
1.273853264268165,24,3200,678.2987885161468,17.66159372125997,0,39,1,0,0.15749782702242546,0.0025582786805730564,BENIGN
1.907676833891885,49,4065,1304.7464162962744,4.7124658908996535,1,26,0,0,0.0396147691750252,0.033578274151091214,BENIGN
0.7718375580720954,8,3484,536.2158868957811,28.97094193924827,2,14,0,0,0.2358996118771478,0.03498367051998363,BENIGN
2.0770660444407456,27,3986,1297.870764760606,3.4955817958969346,1,13,1,0,0.011613752510119823,0.02084647661017557,BENIGN
3.2776736185815722,25,2891,1462.8522947940842,18.992016866692477,0,34,0,0,0.2663944348285538,0.002076501459069219,BENIGN
4.171650938169835,32,3807,496.9241208435612,13.828937861276156,2,36,1,0,0.2204562487975216,0.03798925600694122,BENIGN
1.9894282033153337,10,845,645.3059004674774,18.681633188014146,2,37,1,0,0.1677701616986683,0.025300961776830284,BENIGN
0.3236788529616803,25,3293,625.5823264780322,22.87641837632764,1,15,1,0,0.1403967369765672,0.03876375049205196,BENIGN
2.129235787391743,21,4121,421.04708507199166,18.90624083153505,1,9,0,0,0.25821746954486685,0.023972553065956543,BENIGN
3.1183287062748777,23,4132,1417.221412076565,27.539095851394613,0,34,0,0,0.13070959216478148,0.0013868001269715547,BENIGN
0.8515327513159547,405,18826,33938.76395369851,1432.069836860029,361,4,1,44,28.3830175621035,0.7693163684001015,PortScan
2.3671104648204286,22,4494,1219.82378221743,21.31810638670673,1,27,1,0,0.15205891215571155,0.010990687438726493,BENIGN
1.2205162200576831,41,1881,1776.8436974822614,22.04430714701026,0,21,0,0,0.16417504531439636,0.002883803680882624,BENIGN
1.925293764611983,10,4296,587.4891293810888,24.74993767279681,0,15,0,0,0.27295810401619214,0.018308150630814517,BENIGN
2.713594480950277,6,3211,327.886349329318,25.78028578847441,0,20,1,0,0.28337026299424695,0.0035763526384603563,BENIGN
3.5654693081356537,6,2873,1419.0309504792385,11.88269866025975,2,31,1,0,0.020187993750896627,0.04905771906674729,BENIGN
1.237842206219405,47,1986,663.751486204501,6.701020764414946,2,24,0,0,0.12645077645714695,0.0318099971352833,BENIGN
3.9250954153852304,15,1324,1434.2053999758168,29.5686604866076,2,30,1,0,0.25033159692720175,0.006349081165906501,BENIGN
0.8807649810253233,1379,8704,32192.804172371547,4660.868737811113,404,7,1,46,44.37388582877317,0.7468616394318417,DDoS
0.4537722039979617,11,972,275.6035421196334,6.9531303419713195,0,15,1,0,0.2979174111348012,0.028037517279373127,BENIGN
1.424213691440838,40,3960,1603.116824582735,9.24072136544135,2,7,1,0,0.2571945243594799,0.044357501775046076,BENIGN
4.6480922807583624,10,4188,504.7248596618944,4.3260036974681775,1,22,0,0,0.04642856305709988,0.0069431447579748565,BENIGN
3.5102736098591203,32,2289,579.6192687938759,29.2543391243654,2,33,1,0,0.23807781632329178,0.030179310464303617,BENIGN
1.9161465206277657,15,4922,887.4510765674111,17.58333940583971,2,34,0,0,0.13941020456923708,0.001334371323960948,BENIGN
2.860637218491937,21,4111,1413.9837177593067,28.72422981096984,0,39,0,0,0.009499739142221441,0.008754694642479877,BENIGN
3.561731059785816,18,1160,679.9818952908419,4.269381357704192,2,36,0,0,0.07691914505430894,0.02160616210848866,BENIGN
3.8981508344694618,46,3675,856.4943947110725,19.578528718283557,1,36,1,0,0.19685120918592822,0.026736954744460723,BENIGN
3.9403174302686588,20,1223,191.6638339594292,27.79119865627756,1,8,0,0,0.015286996103560057,0.013973500601971518,BENIGN
0.6760013707360779,18,3179,1637.4444652667296,28.638510093847593,1,38,0,0,0.23993306914650092,0.020676987220025807,BENIGN
3.005405680724346,38,2623,605.0189016644779,4.683602323802347,1,25,0,0,0.15181918473050215,0.016746839045563854,BENIGN
0.8968230027899674,26,2572,348.3803814778218,10.165487559897254,0,29,1,0,0.13113871682531572,0.037937658981594236,BENIGN
0.7314623506198815,18,634,1782.4952936310744,6.930800746122689,0,32,1,0,0.22314633355181449,0.0009467766613385942,BENIGN
2.3711208146228047,46,3988,1634.2547977162635,18.836376008509532,2,30,1,0,0.29466064476658016,0.016131952085140323,BENIGN
0.8453109877891372,17,4568,1000.0019947664057,29.636241891842243,1,31,1,0,0.184193642201572,0.011061521906698835,BENIGN
2.291292448473695,8,1783,1215.9805918159007,12.93148671522677,2,39,0,0,0.17773915037029808,0.0454804090062678,BENIGN
3.188211375335174,8,2145,141.71165356633935,18.596265967146078,1,33,0,0,0.2831882505971444,0.00027672854565095607,BENIGN
0.9642962338804942,18,1707,1692.7588223014504,9.380504223012188,2,36,0,0,0.23602346761834436,0.00833381875505972,BENIGN
3.0817836362126863,49,2567,1587.6197553378322,8.528808861543691,2,19,0,0,0.09920286562895463,0.015263385574152655,BENIGN
1.8582693722051624,28,566,208.11281294548098,7.072058669927408,1,33,1,0,0.1153347648289198,0.012620218451406186,BENIGN
1.7575107793730425,42,758,1823.2511568301095,1.371731670502217,1,26,1,0,0.15634334562080526,0.027987259373999474,BENIGN
4.548408718029317,29,579,1376.3591248670887,27.676425102581987,0,21,0,0,0.2540524674301302,0.036443317623895626,BENIGN
3.203664186151957,40,580,520.6788286070607,22.845616495923377,0,8,1,0,0.10466694398006805,0.023474491572385483,BENIGN
3.7197434385601755,42,1920,782.7368788357934,24.655107940089504,1,6,0,0,0.2068833059604873,0.0030058868792419095,BENIGN
2.176317442878938,48,984,1987.433612854471,21.168140578266172,1,19,0,0,0.19280850616701958,0.003833442229472711,BENIGN
0.7623148168586316,19,3538,1638.2158145381504,8.235024009392678,0,10,0,0,0.10708344560854165,0.02557932307766001,BENIGN
2.4187285427886303,21,3676,1559.3405730401778,28.004703725936167,0,16,0,0,0.1706314732771003,0.04235632670648611,BENIGN
4.270569690432599,49,1888,1617.2277390359657,5.380014782410857,1,13,1,0,0.27753846025903756,0.010438648416552128,BENIGN
1.9629585320507,34,1733,1938.8204688117146,9.860403824001638,2,13,1,0,0.12252020053574764,0.022533440626559355,BENIGN
3.669604318091905,24,4098,764.9952934294748,1.3334411995216353,2,14,0,0,0.21754931007870174,0.027681987878419648,BENIGN
2.366420109052425,16,4642,145.81249472015585,14.764725975000767,2,5,0,0,0.29251815769288414,0.006133922817698251,BENIGN
3.548899749008223,30,1041,266.7621711585816,11.459420264969777,0,37,1,0,0.0005956632225398217,0.02198540197335537,BENIGN
4.314684497412231,26,600,1674.1494530741115,16.144649548339522,0,30,0,0,0.16430006700446573,0.04291715291658371,BENIGN
2.2184405251087496,47,967,1356.1240619564967,14.303910427694174,2,34,0,0,0.15322217111246808,0.016173435947109998,BENIGN
4.007387505873948,5,3224,981.7335423193496,19.119398874264554,2,17,0,0,0.1793314683666217,0.014320243835182262,BENIGN
2.4365329947573042,33,3421,1016.2780253746064,7.167665712281283,2,7,1,0,0.11672562232748844,0.04388346140167823,BENIGN
0.42420942528875827,16,4389,340.577675185545,5.099363871762984,0,36,1,0,0.023973876174777108,0.03614920278630475,BENIGN
2.167967874625431,6,3391,1945.2313697659206,3.0533018976747295,2,22,0,0,0.22761104991626177,0.004925866255788697,BENIGN
0.45435072876389915,16,3992,1530.3065502713334,7.944189608479556,2,35,0,0,0.10841959461200185,0.0281330795505146,BENIGN
4.16403385780835,8,1030,841.3243590162739,26.31997440265897,0,23,0,0,0.10636963773420029,0.04274295778102134,BENIGN
2.634618376563886,36,2712,1157.196349113084,2.854779007755047,2,26,0,0,0.10425221224499047,0.0024906419037983188,BENIGN
0.6551871731645746,22,3153,1374.7839209491415,21.15708660610096,2,26,1,0,0.06672740459164471,0.02973231218119543,BENIGN
2.9707374634222443,47,4195,1568.982341579831,17.758278629456818,1,28,0,0,0.0021642167983673467,0.0017343117603178472,BENIGN
0.3109254594666645,1744,4085,35973.372358787594,4251.831065069423,272,5,0,193,14.699005743271254,0.4848452656906001,DDoS
2.096960852058911,49,4218,313.85356399447994,6.213731098334275,0,9,0,0,0.01592640520588966,0.028474259853060874,BENIGN
3.358067449987369,11,4741,1801.6080609832445,14.540743149347742,2,34,1,0,0.009558047693532955,0.008443466971068082,BENIGN
0.26269523307769616,14,507,1077.2097715427317,3.4201113563960095,1,15,1,0,0.09821756580222203,0.03417069985209977,BENIGN
3.1521633315131017,47,4420,1038.2882872386544,28.832811027610344,0,8,0,0,0.15299965936778145,0.006300910321690162,BENIGN
1.39872749879252,14,2850,498.67050787206654,7.701797869056046,2,31,1,0,0.1102251734950229,0.02582902544344904,BENIGN
4.852406250867431,14,4802,455.58916593796704,20.531204533882317,2,20,1,0,0.28908171983538644,0.00496487324962428,BENIGN
2.0367706456126733,9,2438,1605.726102115361,2.7189108162713387,0,34,0,0,0.1597751578078937,0.04090877083102747,BENIGN
3.1288283782436896,33,4683,1700.6696826504963,10.106229832931836,2,5,0,0,0.16611507454766303,0.0005655768130742311,BENIGN
2.923812964817385,17,1391,1304.09080960951,16.649771485898505,1,33,1,0,0.0772930460575587,0.04784520883938734,BENIGN
0.42577813061910535,1804,13474,49006.00488419101,2437.512021987551,443,6,0,40,45.51994780425475,0.5569669729865645,DDoS
1.5094003723140235,43,3337,1408.308091359764,1.134583939442201,1,25,0,0,0.09628103552726396,0.0205278901653581,BENIGN
2.008084200996489,13,1111,556.5028836631366,7.698706322798615,2,35,1,0,0.13303849099118323,0.03816429094223686,BENIGN
0.773852626315367,26,4523,1458.1403150494273,9.767969093331258,0,18,0,0,0.20100242258241308,0.016540661417853698,BENIGN
0.7656145675459199,377,10212,23519.29311438558,2275.7644183335224,359,1,1,53,35.30475750606523,0.5827020375944643,DDoS
0.9543955021244581,28,1245,1127.790484009361,1.6698905293031667,2,13,1,0,0.2385314829008374,0.00564591359167993,BENIGN
0.7090563950791692,45,3344,1073.6231418816988,3.5849637126182765,1,39,0,0,0.08253253121697089,0.009617831168424996,BENIGN
0.189339655114172,42,1390,159.15790206808217,4.093789526970319,1,37,0,0,0.23278449080267932,0.00027081491712348526,BENIGN
0.3752627790024512,32,4473,775.1009022181739,2.332906613322199,0,8,0,0,0.045469576957118264,0.028736324916221807,BENIGN
1.4563901081773984,31,4699,591.628125883457,23.845372922568487,0,39,1,0,0.250676316755456,0.0037253450368033127,BENIGN
0.4709286638179586,36,4323,1027.8737785342805,28.594365256130715,1,20,1,0,0.014896430684507389,0.00029354555259411,BENIGN
4.842031179820854,40,3192,1963.7436835397807,15.34372807478278,0,7,1,0,0.05392294547587443,0.0028536066803526716,BENIGN
1.9352863925599484,29,3298,340.05531385358006,29.664087920368722,1,13,0,0,0.11083666864638025,0.01305431593331572,BENIGN
0.05516884752787506,417,13552,30741.41262264973,4798.795126764676,317,2,1,140,42.96408327113241,0.5927653174929519,PortScan
0.2494512247013422,24,1409,1565.7169790865792,28.383797255830892,2,7,1,0,0.08586056058635827,0.01508753228739212,BENIGN
2.166958074840274,44,2898,563.9884990571027,15.693638136105823,1,19,1,0,0.20611744595438933,0.0016411337262254135,BENIGN
2.170883065366685,22,2756,880.2848717371306,18.257289129611788,1,17,1,0,0.14197047371634272,0.017111252119499192,BENIGN
0.7151960523370016,17,771,1865.7621969128843,1.0364470664205243,2,15,0,0,0.004604604374674325,0.0026739834768243157,BENIGN
0.44793755621295184,11,4304,653.7342582740428,20.86073709651802,1,12,0,0,0.2486276136447466,0.03624980142806815,BENIGN
1.8602435100588521,37,1877,1290.2537996334115,28.15723532029805,2,23,0,0,0.03069577699649929,0.03224015186540912,BENIGN
2.1140395020528535,41,1609,496.7967912033049,9.980002957033372,2,28,0,0,0.15396253699501133,0.038430266339725766,BENIGN
4.397743846989126,45,3839,443.1916347069971,14.008090825325445,1,39,0,0,0.13163622995696164,0.015281402203359468,BENIGN
0.956919042162201,35,2680,1889.5625952797802,18.556182632367037,2,27,1,0,0.265739456364603,0.036609121276116756,BENIGN
1.4653676747593962,36,2699,1272.8530444999735,6.571750488854131,2,23,0,0,0.15872536920226468,0.037765614663245316,BENIGN
0.7842911483059333,13,3944,318.1123372965118,1.778706666990127,2,13,1,0,0.168861939962702,0.0027071330724541434,BENIGN
2.2207984108263994,27,1330,189.10665779581885,7.32467172378751,0,36,0,0,0.2959957064324259,0.04933517422478237,BENIGN
3.8319361151107163,31,2811,1552.7755946258749,8.109437856994411,2,28,1,0,0.019934483058384554,0.01612890744496356,BENIGN
0.1868948439768766,1988,1904,7795.276665003915,3020.959170600636,85,8,0,48,39.444861341109934,0.8418267358229964,PortScan
0.1887399007221185,39,1781,928.9237457151763,19.058311490755262,0,19,0,0,0.130443679058017,0.023470254619878186,BENIGN
0.22623502434603449,909,6022,22182.403048974764,2658.24470143322,195,7,1,126,42.00595043065434,0.7160105749282338,DDoS
1.0401498911218403,16,3196,1152.1754689385716,5.176590383499287,1,38,1,0,0.17372291693915393,0.0032734657253539025,BENIGN
0.40551169493843175,1058,12440,6794.074412362125,4087.4609929051994,358,6,1,23,39.45598618193629,0.8067169458566243,DDoS
4.371739476301788,36,3222,1802.1230883162077,21.289405343039437,1,13,1,0,0.08911654416301985,0.018958228489145603,BENIGN
4.642842081406294,43,2053,1048.6047818326256,1.3431522405133918,0,17,1,0,0.11973017608940692,0.009901697509324342,BENIGN
4.629541357344999,45,3347,1771.3933388346084,26.695474365512204,2,37,0,0,0.03215971596819674,0.011516137728316573,BENIGN
3.64126409272132,22,2917,1270.218993966495,16.59702009467571,1,19,0,0,0.005966074939030929,0.04226550315586912,BENIGN
2.396437145771219,10,3581,1013.407733578473,11.327071086049823,0,37,0,0,0.19646553377028772,0.012142464681873695,BENIGN
2.6856195844863056,39,4757,1517.25202703532,23.47081812549049,0,19,1,0,0.11273073568575821,0.0027904422286620326,BENIGN
2.330578730500826,47,1255,172.78418699535655,18.75117774752489,1,7,0,0,0.27410934481230537,0.02014283432641949,BENIGN
1.2159737069057273,13,4381,325.7943553485229,26.449871403467654,2,27,1,0,0.16262570467797172,0.002693369448031535,BENIGN
0.8553107115745868,29,3942,1326.647814404792,24.04570748450525,0,32,1,0,0.11736108934243711,0.03120210739222414,BENIGN
0.40529241747190065,524,15516,39263.98898026765,2061.108245334065,116,4,1,163,12.688777092034561,0.4235695226043744,DDoS
0.7186972336660634,43,3935,1725.0858995496228,8.347979250880591,0,6,0,0,0.06809585437249081,0.040491943530484326,BENIGN
3.690727569354628,25,3101,847.79785827694,27.565411610021663,2,31,0,0,0.20569292189282304,0.0035926436749548654,BENIGN
2.9927036832479876,45,4993,1601.409946948694,8.819787987548738,2,18,0,0,0.08004447680049709,0.03500375099347956,BENIGN
0.5700767600718938,768,16772,31180.45837023728,1419.6170594427317,497,4,1,104,32.70678121958872,0.6691976437695282,PortScan
1.838998649084115,13,3341,1469.273614173351,9.716352668247174,1,31,0,0,0.06074767957569829,0.037221884451708175,BENIGN
2.7146524789617046,28,3433,136.2886316992583,16.13187569698298,2,23,0,0,0.2906275664087783,0.01745807049760219,BENIGN
0.8697885715083624,1675,8495,23726.715982494265,1983.50569121542,169,7,0,38,39.6577807440303,0.8314935327210307,PortScan
3.778771281134173,17,3799,835.1258796002633,22.501758609283804,0,15,0,0,0.24578536474264132,0.04223976541906853,BENIGN
3.8839993695536217,21,4533,989.1721955974897,29.082433663781124,2,18,0,0,0.1676493484235568,0.036805667203068645,BENIGN
1.1505917666665064,19,3272,1183.2289217186076,5.907261104045247,2,24,0,0,0.24670863572481383,0.02401919123607854,BENIGN
0.8929826524912122,1497,16268,20127.25574184361,2143.6890973430354,238,8,1,81,34.52856653778864,0.6558467699373308,DDoS
3.5013378101981725,27,1082,862.5612080531845,1.879181525719509,1,31,0,0,0.13549042570389255,0.025156622132323565,BENIGN
0.1892869456925937,23,3528,298.49867305027885,11.294014898598498,1,34,0,0,0.13604257441953285,0.017327362821792237,BENIGN
1.981066984728736,29,4727,119.69107245963646,1.4008439188273458,0,7,0,0,0.2399350004060455,0.005844010817409812,BENIGN
0.45908318750353344,357,19485,16305.626108644128,1301.0887281432783,232,7,1,132,44.37228043722083,0.47268011860841636,PortScan
4.925721874915439,7,1234,1002.6760701259875,12.38262520157851,1,29,0,0,0.20438418899623764,0.008605403124411942,BENIGN
2.1085339595118127,14,3718,391.98118180587926,26.343786702191412,1,38,1,0,0.13812419357127148,0.0291448934216441,BENIGN
1.1956196087453181,34,3281,765.1354933224105,13.13623216427263,2,16,1,0,0.06774775008575545,0.03735036294012583,BENIGN
2.1148384381734715,33,4981,1398.3855102593893,8.447755808363919,1,34,1,0,0.27929678217719345,0.008127871992282616,BENIGN
3.328727315359742,12,2984,708.1051746054086,15.874960945947205,2,10,1,0,0.23344044470589365,0.04029889560182516,BENIGN
0.7134103817924972,19,1142,1629.971365230533,18.40842283912543,0,15,0,0,0.14276295244958273,0.015025115026692565,BENIGN
2.755314642153955,26,4518,234.9020510602415,3.7395174202087604,2,15,1,0,0.19706160011298363,0.0005205493306257913,BENIGN
0.15956818023919536,39,2095,1045.288019861547,3.5704507828996856,0,32,0,0,0.2743888312702363,0.005395576868730906,BENIGN
3.78076797107481,40,1725,1729.7420198335114,11.018751906982722,0,31,0,0,0.12442198694316604,0.043509184298620066,BENIGN
1.6909120417612942,17,3552,256.35772793415447,5.926566030863288,2,28,0,0,0.008120805941089536,0.0151427100763128,BENIGN
0.4146237916681571,37,2383,971.4555599721766,11.111757380564033,1,7,1,0,0.08908607043092177,0.02034107124227845,BENIGN
0.43025420155251937,351,9127,41039.052194872245,952.6518532822399,121,4,0,100,9.411407051972734,0.420022616199973,DDoS
1.8184878957133799,40,4088,1326.1285443760914,16.852836958798513,1,10,1,0,0.020395338964688436,0.03201487518318757,BENIGN
2.691791956733339,37,3088,1587.8874848752848,14.234098991037179,2,30,1,0,0.11256396341323516,0.03330443694793813,BENIGN
1.4249271032841753,13,1166,198.96945712828963,19.306895442593614,1,33,0,0,0.03653168149333734,0.027480849673571346,BENIGN
4.73910559899198,31,2570,1807.5796158600065,5.743406672752327,1,28,1,0,0.004605836058155499,0.03810936176997242,BENIGN
0.8469411877342636,280,17095,4256.672558207156,2400.978116491243,87,2,1,88,31.339145669381516,0.6899360805728475,PortScan
2.447991200385682,26,2480,1188.431628075225,28.7417437707519,0,32,0,0,0.24340310913480745,0.04503101921328212,BENIGN
4.9669495755725235,7,2889,930.862432617091,5.257779583599028,1,8,0,0,0.24367480371973488,0.04951887171929148,BENIGN
3.892010313077767,10,4049,1170.3637885086314,6.722901127547388,0,16,0,0,0.007988274135067351,0.043522110782068864,BENIGN
2.2205577100363874,41,3647,161.4560470459054,24.55183106828813,1,13,1,0,0.024981500502539132,0.01053134585264806,BENIGN
1.6179605101245864,30,3286,465.0045144789026,10.638989256451,0,19,0,0,0.2289005332976126,0.004695773536845083,BENIGN
2.9266011675502317,24,1938,781.3844733441728,28.549311932926393,0,15,1,0,0.22253279659347971,0.047167509516972156,BENIGN
3.122941900041137,16,4761,1051.7835143247994,23.29395231940988,2,37,1,0,0.29602284381786304,0.04156188149358694,BENIGN
3.3249831390581104,11,1425,1423.0573165810335,13.65005416245607,2,39,1,0,0.18482357997618928,0.006479773440227127,BENIGN
4.720257549171344,31,3846,854.6938781831047,1.596572475943171,1,23,0,0,0.29096275963065854,0.03605638081693479,BENIGN
